date,timestamp,price,price_change_pct,asset
2025-03-15 17:38:46,1742060326000,0.20685337532625397,1.5351417965419056,sei-network
2025-02-14 00:00:00,1739491200000,15.097608140427731,,injective-protocol
2025-02-15 00:00:00,1739577600000,15.352235549221476,1.6865413807629182,injective-protocol
2025-02-16 00:00:00,1739664000000,15.252633819684862,-0.6487767153993684,injective-protocol
2025-02-17 00:00:00,1739750400000,14.878497262979684,-2.452930825772015,injective-protocol
2025-02-18 00:00:00,1739836800000,14.952220436956338,0.4955014789033152,injective-protocol
2025-02-19 00:00:00,1739923200000,13.900058671890344,-7.036826199174007,injective-protocol
2025-02-20 00:00:00,1740009600000,14.91264308620036,7.284749210143504,injective-protocol
2025-02-21 00:00:00,1740096000000,15.680808608745796,5.151102444450428,injective-protocol
2025-02-22 00:00:00,1740182400000,15.261264393668005,-2.6755266615765882,injective-protocol
2025-02-23 00:00:00,1740268800000,15.316436681777677,0.36151846063661175,injective-protocol
2025-02-24 00:00:00,1740355200000,16.08796655136936,5.037267385498279,injective-protocol
2025-02-25 00:00:00,1740441600000,13.83523657616333,-14.002577442046482,injective-protocol
2025-02-26 00:00:00,1740528000000,13.534166654090576,-2.17610967774462,injective-protocol
2025-02-27 00:00:00,1740614400000,12.952740220464786,-4.295989908252384,injective-protocol
2025-02-28 00:00:00,1740700800000,13.515919739932741,4.34795657044178,injective-protocol
2025-03-01 00:00:00,1740787200000,13.308043208850611,-1.5380124703460618,injective-protocol
2025-03-02 00:00:00,1740873600000,13.019070605378953,-2.171413174248449,injective-protocol
2025-03-03 00:00:00,1740960000000,14.28322134670752,9.709992207940488,injective-protocol
2025-03-04 00:00:00,1741046400000,11.973701868063879,-16.169458013587512,injective-protocol
2025-03-05 00:00:00,1741132800000,11.112701118635732,-7.190764885541356,injective-protocol
2025-03-06 00:00:00,1741219200000,12.080096739272895,8.705314849284163,injective-protocol
2025-03-07 00:00:00,1741305600000,11.892346679820463,-1.554209900008896,injective-protocol
2025-03-08 00:00:00,1741392000000,11.466634021847918,-3.579719540928916,injective-protocol
2025-03-09 00:00:00,1741478400000,11.251214118070799,-1.8786672999824505,injective-protocol
2025-03-10 00:00:00,1741564800000,9.486119433400756,-15.688037452198955,injective-protocol
2025-03-11 00:00:00,1741651200000,8.842198495886246,-6.788033210368994,injective-protocol
2025-03-12 00:00:00,1741737600000,9.093018185522222,2.836621341996204,injective-protocol
2025-03-13 00:00:00,1741824000000,9.667042533531257,6.3128032551720725,injective-protocol
2025-03-14 00:00:00,1741910400000,9.258404476449094,-4.227125883275617,injective-protocol
2025-03-15 00:00:00,1741996800000,9.972201164224982,7.709715962308583,injective-protocol
2025-03-15 17:39:35,1742060375000,10.306285230158243,3.3501536965758305,injective-protocol
2025-02-14 00:00:00,1739491200000,990.2373560639154,,maker
2025-02-15 00:00:00,1739577600000,1002.6656501480227,1.2550823303120406,maker
2025-02-16 00:00:00,1739664000000,1001.5392160647767,-0.1123439386877978,maker
2025-02-17 00:00:00,1739750400000,988.9465646542899,-1.2573298387621334,maker
2025-02-18 00:00:00,1739836800000,1046.1417582748543,5.783446311940854,maker
2025-02-19 00:00:00,1739923200000,1114.8536492432956,6.568124293379807,maker
2025-02-20 00:00:00,1740009600000,1172.687872286798,5.187606739481643,maker
2025-02-21 00:00:00,1740096000000,1428.0378000292646,21.774756418732455,maker
2025-02-22 00:00:00,1740182400000,1450.6708996174098,1.5849089980448205,maker
2025-02-23 00:00:00,1740268800000,1515.7776500592158,4.488044149708714,maker
2025-02-24 00:00:00,1740355200000,1526.8628936818138,0.7313238602089767,maker
2025-02-25 00:00:00,1740441600000,1416.59364226898,-7.221948471544504,maker
2025-02-26 00:00:00,1740528000000,1669.2640974875785,17.836480955391878,maker
2025-02-27 00:00:00,1740614400000,1629.042664927121,-2.4095307998893145,maker
2025-02-28 00:00:00,1740700800000,1733.1663385624577,6.3917094301514155,maker
2025-03-01 00:00:00,1740787200000,1582.2858430189053,-8.705482687178046,maker
2025-03-02 00:00:00,1740873600000,1649.3051792162235,4.235602340310973,maker
2025-03-03 00:00:00,1740960000000,1552.7301133907833,-5.855500064053287,maker
2025-03-04 00:00:00,1741046400000,1445.8146815961275,-6.885641675434417,maker
2025-03-05 00:00:00,1741132800000,1368.4760466383213,-5.349138858683256,maker
2025-03-06 00:00:00,1741219200000,1371.1024002777287,0.19191813008778702,maker
2025-03-07 00:00:00,1741305600000,1274.0710119594899,-7.07688851675734,maker
2025-03-08 00:00:00,1741392000000,1304.3437849983545,2.376066385209241,maker
2025-03-09 00:00:00,1741478400000,1358.139040458504,4.124315696434078,maker
2025-03-10 00:00:00,1741564800000,1189.8296683216422,-12.39264663800851,maker
2025-03-11 00:00:00,1741651200000,1118.5488411800634,-5.990842978569077,maker
2025-03-12 00:00:00,1741737600000,1136.064749601659,1.5659493601652974,maker
2025-03-13 00:00:00,1741824000000,1131.906922433891,-0.3659850522803376,maker
2025-03-14 00:00:00,1741910400000,1132.0390552730908,0.011673472136353169,maker
2025-03-15 00:00:00,1741996800000,1171.206418995324,3.459895092822962,maker
2025-03-15 17:40:07,1742060407000,1189.7201444934628,1.5807397567048964,maker
2025-02-14 00:00:00,1739491200000,0.9567468176057128,,blockstack
2025-02-15 00:00:00,1739577600000,0.9848085803266217,2.9330395674724397,blockstack
2025-02-16 00:00:00,1739664000000,0.932553419480106,-5.306123635639404,blockstack
2025-02-17 00:00:00,1739750400000,0.9295491092007251,-0.32215959071338895,blockstack
2025-02-18 00:00:00,1739836800000,0.922667145533471,-0.7403550387102831,blockstack
2025-02-19 00:00:00,1739923200000,0.8753025719375253,-5.1334410058093365,blockstack
2025-02-20 00:00:00,1740009600000,0.8866722158028867,1.298938701870167,blockstack
2025-02-21 00:00:00,1740096000000,0.9483159529502667,6.952257671856921,blockstack
2025-02-22 00:00:00,1740182400000,0.9015361574320772,-4.93293351995765,blockstack
2025-02-23 00:00:00,1740268800000,0.9273270867679313,2.8607759237651242,blockstack
2025-02-24 00:00:00,1740355200000,0.914979580258297,-1.33151578184455,blockstack
2025-02-25 00:00:00,1740441600000,0.7808315408175102,-14.661315108575113,blockstack
2025-02-26 00:00:00,1740528000000,0.7833748164052443,0.3257137365469953,blockstack
2025-02-27 00:00:00,1740614400000,0.7897333180996429,0.8116806362982842,blockstack
2025-02-28 00:00:00,1740700800000,0.8328584385262412,5.460719389473345,blockstack
2025-03-01 00:00:00,1740787200000,0.8330792319206595,0.026510314863226192,blockstack
2025-03-02 00:00:00,1740873600000,0.809967151512031,-2.7742955919503154,blockstack
2025-03-03 00:00:00,1740960000000,0.8779625925405062,8.394839334106653,blockstack
2025-03-04 00:00:00,1741046400000,0.7286447674772262,-17.00731059978402,blockstack
2025-03-05 00:00:00,1741132800000,0.7061931077417786,-3.0812901893444766,blockstack
2025-03-06 00:00:00,1741219200000,0.735488628257475,4.148372476952633,blockstack
2025-03-07 00:00:00,1741305600000,0.7234601281644605,-1.635443381566959,blockstack
2025-03-08 00:00:00,1741392000000,0.7099089171512822,-1.873110968473124,blockstack
2025-03-09 00:00:00,1741478400000,0.6832763379226524,-3.7515487670588543,blockstack
2025-03-10 00:00:00,1741564800000,0.6230012185529127,-8.821484957754077,blockstack
2025-03-11 00:00:00,1741651200000,0.589275025818762,-5.413503494020255,blockstack
2025-03-12 00:00:00,1741737600000,0.6112920357135802,3.7362876297407643,blockstack
2025-03-13 00:00:00,1741824000000,0.6365556573065418,4.132823612444203,blockstack
2025-03-14 00:00:00,1741910400000,0.6161854432422968,-3.200068027112901,blockstack
2025-03-15 00:00:00,1741996800000,0.6417882262551673,4.155045091320497,blockstack
2025-03-15 17:40:35,1742060435000,0.6573337938480704,2.422226983441478,blockstack
2025-02-14 00:00:00,1739491200000,17.656312555401634,,dexe
2025-02-15 00:00:00,1739577600000,18.120366231033657,2.6282592935298554,dexe
2025-02-16 00:00:00,1739664000000,17.84654177035042,-1.5111419779931023,dexe
2025-02-17 00:00:00,1739750400000,17.41270346595583,-2.430937657150778,dexe
2025-02-18 00:00:00,1739836800000,17.97401358237524,3.223566734004546,dexe
2025-02-19 00:00:00,1739923200000,18.094428029515285,0.6699363310714412,dexe
